model vertices:
f: ((0.013600,-0.054410,-0.007000),(0.009520,-0.040450,-0.010350),(0.014790,-0.054800,-0.004380))
f: ((0.011080,-0.040670,-0.006230),(0.014790,-0.054800,-0.004380),(0.009520,-0.040450,-0.010350))
f: ((0.011080,-0.040670,-0.006230),(0.014710,-0.054330,0.001360),(0.014790,-0.054800,-0.004380))
f: ((0.011080,-0.040670,-0.006230),(0.011530,-0.040320,0.002260),(0.014710,-0.054330,0.001360))
f: ((0.013290,-0.053850,0.005800),(0.014710,-0.054330,0.001360),(0.011530,-0.040320,0.002260))
f: ((0.013290,-0.053850,0.005800),(0.011530,-0.040320,0.002260),(0.009580,-0.039970,0.009560))
f: ((0.013290,-0.053850,0.005800),(0.009580,-0.039970,0.009560),(0.012630,-0.053760,0.006540))
f: ((0.007980,-0.039860,0.011820),(0.012630,-0.053760,0.006540),(0.009580,-0.039970,0.009560))
f: ((0.012630,-0.053760,0.006540),(0.007980,-0.039860,0.011820),(0.011510,-0.053960,0.006730))
f: ((0.005260,-0.040070,0.012440),(0.011510,-0.053960,0.006730),(0.007980,-0.039860,0.011820))
f: ((0.005260,-0.040070,0.012440),(0.007540,-0.055420,0.007690),(0.011510,-0.053960,0.006730))
f: ((0.005260,-0.040070,0.012440),(-0.001110,-0.041180,0.012790),(0.007540,-0.055420,0.007690))
f: ((0.003660,-0.057280,0.007810),(0.007540,-0.055420,0.007690),(-0.001110,-0.041180,0.012790))
f: ((0.003660,-0.057280,0.007810),(-0.001110,-0.041180,0.012790),(-0.006750,-0.042520,0.011370))
f: ((-0.008300,-0.043190,0.010130),(0.002810,-0.058090,0.007300),(-0.006750,-0.042520,0.011370))
f: ((0.003660,-0.057280,0.007810),(-0.006750,-0.042520,0.011370),(0.002810,-0.058090,0.007300))
f: ((0.002810,-0.058090,0.007300),(-0.008300,-0.043190,0.010130),(0.002520,-0.058560,0.005870))
f: ((-0.008770,-0.043580,0.007670),(0.002520,-0.058560,0.005870),(-0.008300,-0.043190,0.010130))
f: ((-0.008770,-0.043580,0.007670),(0.001070,-0.058230,0.000400),(0.002520,-0.058560,0.005870))
f: ((-0.008770,-0.043580,0.007670),(-0.010130,-0.043400,0.000050),(0.001070,-0.058230,0.000400))
f: ((0.000990,-0.057440,-0.005570),(0.001070,-0.058230,0.000400),(-0.010130,-0.043400,0.000050))
f: ((0.000990,-0.057440,-0.005570),(-0.010130,-0.043400,0.000050),(-0.009600,-0.042830,-0.007930))
f: ((0.000990,-0.057440,-0.005570),(-0.009600,-0.042830,-0.007930),(0.002540,-0.057540,-0.007430))
f: ((-0.007870,-0.042820,-0.010760),(0.002540,-0.057540,-0.007430),(-0.009600,-0.042830,-0.007930))
f: ((0.002540,-0.057540,-0.007430),(-0.007870,-0.042820,-0.010760),(0.005030,-0.057310,-0.007970))
f: ((-0.004700,-0.042600,-0.011850),(0.005030,-0.057310,-0.007970),(-0.007870,-0.042820,-0.010760))
f: ((-0.004700,-0.042600,-0.011850),(0.008230,-0.055800,-0.008750),(0.005030,-0.057310,-0.007970))
f: ((-0.004700,-0.042600,-0.011850),(0.000720,-0.041510,-0.013200),(0.008230,-0.055800,-0.008750))
f: ((0.011330,-0.054380,-0.008180),(0.008230,-0.055800,-0.008750),(0.000720,-0.041510,-0.013200))
f: ((0.011330,-0.054380,-0.008180),(0.000720,-0.041510,-0.013200),(0.006240,-0.040470,-0.012270))
f: ((0.011330,-0.054380,-0.008180),(0.006240,-0.040470,-0.012270),(0.013600,-0.054410,-0.007000))
f: ((0.009520,-0.040450,-0.010350),(0.013600,-0.054410,-0.007000),(0.006240,-0.040470,-0.012270))
f: ((0.009520,-0.040450,-0.010350),(0.006130,-0.022780,-0.013580),(0.011080,-0.040670,-0.006230))
f: ((0.008040,-0.022830,-0.008100),(0.011080,-0.040670,-0.006230),(0.006130,-0.022780,-0.013580))
f: ((0.008040,-0.022830,-0.008100),(0.011530,-0.040320,0.002260),(0.011080,-0.040670,-0.006230))
f: ((0.008040,-0.022830,-0.008100),(0.009090,-0.022680,0.002930),(0.011530,-0.040320,0.002260))
f: ((0.009580,-0.039970,0.009560),(0.011530,-0.040320,0.002260),(0.009090,-0.022680,0.002930))
f: ((0.009580,-0.039970,0.009560),(0.009090,-0.022680,0.002930),(0.006790,-0.022540,0.012950))
f: ((0.009580,-0.039970,0.009560),(0.006790,-0.022540,0.012950),(0.007980,-0.039860,0.011820))
f: ((0.004270,-0.022460,0.016840),(0.007980,-0.039860,0.011820),(0.006790,-0.022540,0.012950))
f: ((0.007980,-0.039860,0.011820),(0.004270,-0.022460,0.016840),(0.005260,-0.040070,0.012440))
f: ((-0.000020,-0.022580,0.017950),(0.005260,-0.040070,0.012440),(0.004270,-0.022460,0.016840))
f: ((-0.000020,-0.022580,0.017950),(-0.001110,-0.041180,0.012790),(0.005260,-0.040070,0.012440))
f: ((-0.000020,-0.022580,0.017950),(-0.008650,-0.023200,0.017610),(-0.001110,-0.041180,0.012790))
f: ((-0.006750,-0.042520,0.011370),(-0.001110,-0.041180,0.012790),(-0.008650,-0.023200,0.017610))
f: ((-0.006750,-0.042520,0.011370),(-0.008650,-0.023200,0.017610),(-0.016050,-0.023950,0.014650))
f: ((-0.006750,-0.042520,0.011370),(-0.016050,-0.023950,0.014650),(-0.008300,-0.043190,0.010130))
f: ((-0.018410,-0.024340,0.012700),(-0.008300,-0.043190,0.010130),(-0.016050,-0.023950,0.014650))
f: ((-0.008300,-0.043190,0.010130),(-0.018410,-0.024340,0.012700),(-0.008770,-0.043580,0.007670))
f: ((-0.019160,-0.024560,0.009230),(-0.008770,-0.043580,0.007670),(-0.018410,-0.024340,0.012700))
f: ((-0.019160,-0.024560,0.009230),(-0.010130,-0.043400,0.000050),(-0.008770,-0.043580,0.007670))
f: ((-0.019160,-0.024560,0.009230),(-0.020360,-0.024530,-0.000430),(-0.010130,-0.043400,0.000050))
f: ((-0.009600,-0.042830,-0.007930),(-0.010130,-0.043400,0.000050),(-0.020360,-0.024530,-0.000430))
f: ((-0.009600,-0.042830,-0.007930),(-0.020360,-0.024530,-0.000430),(-0.019170,-0.024260,-0.010280))
f: ((-0.009600,-0.042830,-0.007930),(-0.019170,-0.024260,-0.010280),(-0.007870,-0.042820,-0.010760))
f: ((-0.017260,-0.024200,-0.013970),(-0.007870,-0.042820,-0.010760),(-0.019170,-0.024260,-0.010280))
f: ((-0.007870,-0.042820,-0.010760),(-0.017260,-0.024200,-0.013970),(-0.004700,-0.042600,-0.011850))
f: ((-0.013530,-0.024040,-0.015570),(-0.004700,-0.042600,-0.011850),(-0.017260,-0.024200,-0.013970))
f: ((-0.013530,-0.024040,-0.015570),(0.000720,-0.041510,-0.013200),(-0.004700,-0.042600,-0.011850))
f: ((-0.013530,-0.024040,-0.015570),(-0.005970,-0.023440,-0.017450),(0.000720,-0.041510,-0.013200))
f: ((0.006240,-0.040470,-0.012270),(0.000720,-0.041510,-0.013200),(-0.005970,-0.023440,-0.017450))
f: ((0.006240,-0.040470,-0.012270),(-0.005970,-0.023440,-0.017450),(0.001930,-0.022860,-0.016190))
f: ((0.006240,-0.040470,-0.012270),(0.001930,-0.022860,-0.016190),(0.009520,-0.040450,-0.010350))
f: ((0.006130,-0.022780,-0.013580),(0.009520,-0.040450,-0.010350),(0.001930,-0.022860,-0.016190))
f: ((0.006130,-0.022780,-0.013580),(0.004440,-0.000200,-0.015760),(0.008040,-0.022830,-0.008100))
f: ((0.006580,-0.000200,-0.009510),(0.008040,-0.022830,-0.008100),(0.004440,-0.000200,-0.015760))
f: ((0.006580,-0.000200,-0.009510),(0.009090,-0.022680,0.002930),(0.008040,-0.022830,-0.008100))
f: ((0.006580,-0.000200,-0.009510),(0.008100,-0.000200,0.002810),(0.009090,-0.022680,0.002930))
f: ((0.006790,-0.022540,0.012950),(0.009090,-0.022680,0.002930),(0.008100,-0.000200,0.002810))
f: ((0.006790,-0.022540,0.012950),(0.008100,-0.000200,0.002810),(0.005770,-0.000200,0.014260))
f: ((0.006790,-0.022540,0.012950),(0.005770,-0.000200,0.014260),(0.004270,-0.022460,0.016840))
f: ((0.002840,-0.000200,0.019180),(0.004270,-0.022460,0.016840),(0.005770,-0.000200,0.014260))
f: ((0.004270,-0.022460,0.016840),(0.002840,-0.000200,0.019180),(-0.000020,-0.022580,0.017950))
f: ((-0.002310,-0.000200,0.020700),(-0.000020,-0.022580,0.017950),(0.002840,-0.000200,0.019180))
f: ((-0.002310,-0.000200,0.020700),(-0.008650,-0.023200,0.017610),(-0.000020,-0.022580,0.017950))
f: ((-0.002310,-0.000200,0.020700),(-0.012270,-0.000200,0.020080),(-0.008650,-0.023200,0.017610))
f: ((-0.016050,-0.023950,0.014650),(-0.008650,-0.023200,0.017610),(-0.012270,-0.000200,0.020080))
f: ((-0.016050,-0.023950,0.014650),(-0.012270,-0.000200,0.020080),(-0.020880,-0.000200,0.016270))
f: ((-0.016050,-0.023950,0.014650),(-0.020880,-0.000200,0.016270),(-0.018410,-0.024340,0.012700))
f: ((-0.023900,-0.000200,0.013900),(-0.018410,-0.024340,0.012700),(-0.020880,-0.000200,0.016270))
f: ((-0.018410,-0.024340,0.012700),(-0.023900,-0.000200,0.013900),(-0.019160,-0.024560,0.009230))
f: ((-0.024920,-0.000200,0.009820),(-0.019160,-0.024560,0.009230),(-0.023900,-0.000200,0.013900))
f: ((-0.024920,-0.000200,0.009820),(-0.020360,-0.024530,-0.000430),(-0.019160,-0.024560,0.009230))
f: ((-0.024920,-0.000200,0.009820),(-0.026100,-0.000200,-0.001040),(-0.020360,-0.024530,-0.000430))
f: ((-0.019170,-0.024260,-0.010280),(-0.020360,-0.024530,-0.000430),(-0.026100,-0.000200,-0.001040))
f: ((-0.019170,-0.024260,-0.010280),(-0.026100,-0.000200,-0.001040),(-0.024520,-0.000200,-0.011930))
f: ((-0.019170,-0.024260,-0.010280),(-0.024520,-0.000200,-0.011930),(-0.017260,-0.024200,-0.013970))
f: ((-0.022520,-0.000200,-0.016090),(-0.017260,-0.024200,-0.013970),(-0.024520,-0.000200,-0.011930))
f: ((-0.017260,-0.024200,-0.013970),(-0.022520,-0.000200,-0.016090),(-0.013530,-0.024040,-0.015570))
f: ((-0.018460,-0.000200,-0.017970),(-0.013530,-0.024040,-0.015570),(-0.022520,-0.000200,-0.016090))
f: ((-0.018460,-0.000200,-0.017970),(-0.005970,-0.023440,-0.017450),(-0.013530,-0.024040,-0.015570))
f: ((-0.018460,-0.000200,-0.017970),(-0.009620,-0.000200,-0.020190),(-0.005970,-0.023440,-0.017450))
f: ((0.001930,-0.022860,-0.016190),(-0.005970,-0.023440,-0.017450),(-0.009620,-0.000200,-0.020190))
f: ((0.001930,-0.022860,-0.016190),(-0.009620,-0.000200,-0.020190),(-0.000290,-0.000200,-0.018770))
f: ((0.001930,-0.022860,-0.016190),(-0.000290,-0.000200,-0.018770),(0.006130,-0.022780,-0.013580))
f: ((0.004440,-0.000200,-0.015760),(0.006130,-0.022780,-0.013580),(-0.000290,-0.000200,-0.018770))
f: ((0.004440,-0.000200,-0.015760),(0.005230,0.022730,-0.016420),(0.006580,-0.000200,-0.009510))
f: ((0.007450,0.022610,-0.010340),(0.006580,-0.000200,-0.009510),(0.005230,0.022730,-0.016420))
f: ((0.007450,0.022610,-0.010340),(0.008100,-0.000200,0.002810),(0.006580,-0.000200,-0.009510))
f: ((0.007450,0.022610,-0.010340),(0.009230,0.022540,0.001310),(0.008100,-0.000200,0.002810))
f: ((0.005770,-0.000200,0.014260),(0.008100,-0.000200,0.002810),(0.009230,0.022540,0.001310))
f: ((0.005770,-0.000200,0.014260),(0.009230,0.022540,0.001310),(0.007400,0.022580,0.012250))
f: ((0.005770,-0.000200,0.014260),(0.007400,0.022580,0.012250),(0.002840,-0.000200,0.019180))
f: ((0.004940,0.022480,0.017240),(0.002840,-0.000200,0.019180),(0.007400,0.022580,0.012250))
f: ((0.002840,-0.000200,0.019180),(0.004940,0.022480,0.017240),(-0.002310,-0.000200,0.020700))
f: ((0.000140,0.022590,0.019110),(-0.002310,-0.000200,0.020700),(0.004940,0.022480,0.017240))
f: ((0.000140,0.022590,0.019110),(-0.012270,-0.000200,0.020080),(-0.002310,-0.000200,0.020700))
f: ((0.000140,0.022590,0.019110),(-0.009910,0.023310,0.018990),(-0.012270,-0.000200,0.020080))
f: ((-0.020880,-0.000200,0.016270),(-0.012270,-0.000200,0.020080),(-0.009910,0.023310,0.018990))
f: ((-0.020880,-0.000200,0.016270),(-0.009910,0.023310,0.018990),(-0.019090,0.024210,0.015540))
f: ((-0.020880,-0.000200,0.016270),(-0.019090,0.024210,0.015540),(-0.023900,-0.000200,0.013900))
f: ((-0.022530,0.024720,0.013290),(-0.023900,-0.000200,0.013900),(-0.019090,0.024210,0.015540))
f: ((-0.023900,-0.000200,0.013900),(-0.022530,0.024720,0.013290),(-0.024920,-0.000200,0.009820))
f: ((-0.023900,0.025050,0.009180),(-0.024920,-0.000200,0.009820),(-0.022530,0.024720,0.013290))
f: ((-0.023900,0.025050,0.009180),(-0.026100,-0.000200,-0.001040),(-0.024920,-0.000200,0.009820))
f: ((-0.023900,0.025050,0.009180),(-0.025270,0.025220,-0.001740),(-0.026100,-0.000200,-0.001040))
f: ((-0.024520,-0.000200,-0.011930),(-0.026100,-0.000200,-0.001040),(-0.025270,0.025220,-0.001740))
f: ((-0.024520,-0.000200,-0.011930),(-0.025270,0.025220,-0.001740),(-0.023700,0.024990,-0.012580))
f: ((-0.024520,-0.000200,-0.011930),(-0.023700,0.024990,-0.012580),(-0.022520,-0.000200,-0.016090))
f: ((-0.021750,0.024760,-0.016640),(-0.022520,-0.000200,-0.016090),(-0.023700,0.024990,-0.012580))
f: ((-0.022520,-0.000200,-0.016090),(-0.021750,0.024760,-0.016640),(-0.018460,-0.000200,-0.017970))
f: ((-0.017740,0.024370,-0.018460),(-0.018460,-0.000200,-0.017970),(-0.021750,0.024760,-0.016640))
f: ((-0.017740,0.024370,-0.018460),(-0.009620,-0.000200,-0.020190),(-0.018460,-0.000200,-0.017970))
f: ((-0.017740,0.024370,-0.018460),(-0.008880,0.023680,-0.020700),(-0.009620,-0.000200,-0.020190))
f: ((-0.000290,-0.000200,-0.018770),(-0.009620,-0.000200,-0.020190),(-0.008880,0.023680,-0.020700))
f: ((-0.000290,-0.000200,-0.018770),(-0.008880,0.023680,-0.020700),(0.000520,0.023020,-0.019370))
f: ((-0.000290,-0.000200,-0.018770),(0.000520,0.023020,-0.019370),(0.004440,-0.000200,-0.015760))
f: ((0.005230,0.022730,-0.016420),(0.004440,-0.000200,-0.015760),(0.000520,0.023020,-0.019370))
f: ((0.005230,0.022730,-0.016420),(0.007960,0.041350,-0.015790),(0.007450,0.022610,-0.010340))
f: ((0.010110,0.041020,-0.010600),(0.007450,0.022610,-0.010340),(0.007960,0.041350,-0.015790))
f: ((0.010110,0.041020,-0.010600),(0.009230,0.022540,0.001310),(0.007450,0.022610,-0.010340))
f: ((0.010110,0.041020,-0.010600),(0.012040,0.040940,-0.001020),(0.009230,0.022540,0.001310))
f: ((0.007400,0.022580,0.012250),(0.009230,0.022540,0.001310),(0.012040,0.040940,-0.001020))
f: ((0.007400,0.022580,0.012250),(0.012040,0.040940,-0.001020),(0.011050,0.041110,0.008090))
f: ((0.007400,0.022580,0.012250),(0.011050,0.041110,0.008090),(0.004940,0.022480,0.017240))
f: ((0.009610,0.040950,0.012540),(0.004940,0.022480,0.017240),(0.011050,0.041110,0.008090))
f: ((0.004940,0.022480,0.017240),(0.009610,0.040950,0.012540),(0.000140,0.022590,0.019110))
f: ((0.005930,0.041130,0.014660),(0.000140,0.022590,0.019110),(0.009610,0.040950,0.012540))
f: ((0.005930,0.041130,0.014660),(-0.009910,0.023310,0.018990),(0.000140,0.022590,0.019110))
f: ((0.005930,0.041130,0.014660),(-0.003290,0.042470,0.015530),(-0.009910,0.023310,0.018990))
f: ((-0.019090,0.024210,0.015540),(-0.009910,0.023310,0.018990),(-0.003290,0.042470,0.015530))
f: ((-0.019090,0.024210,0.015540),(-0.003290,0.042470,0.015530),(-0.012530,0.044250,0.013250))
f: ((-0.019090,0.024210,0.015540),(-0.012530,0.044250,0.013250),(-0.022530,0.024720,0.013290))
f: ((-0.016240,0.045290,0.011500),(-0.022530,0.024720,0.013290),(-0.012530,0.044250,0.013250))
f: ((-0.022530,0.024720,0.013290),(-0.016240,0.045290,0.011500),(-0.023900,0.025050,0.009180))
f: ((-0.017950,0.045990,0.007750),(-0.023900,0.025050,0.009180),(-0.016240,0.045290,0.011500))
f: ((-0.017950,0.045990,0.007750),(-0.025270,0.025220,-0.001740),(-0.023900,0.025050,0.009180))
f: ((-0.017950,0.045990,0.007750),(-0.019560,0.046450,-0.002410),(-0.025270,0.025220,-0.001740))
f: ((-0.023700,0.024990,-0.012580),(-0.025270,0.025220,-0.001740),(-0.019560,0.046450,-0.002410))
f: ((-0.023700,0.024990,-0.012580),(-0.019560,0.046450,-0.002410),(-0.018250,0.046040,-0.012390))
f: ((-0.023700,0.024990,-0.012580),(-0.018250,0.046040,-0.012390),(-0.021750,0.024760,-0.016640))
f: ((-0.016480,0.045460,-0.015930),(-0.021750,0.024760,-0.016640),(-0.018250,0.046040,-0.012390))
f: ((-0.021750,0.024760,-0.016640),(-0.016480,0.045460,-0.015930),(-0.017740,0.024370,-0.018460))
f: ((-0.012840,0.044590,-0.017450),(-0.017740,0.024370,-0.018460),(-0.016480,0.045460,-0.015930))
f: ((-0.012840,0.044590,-0.017450),(-0.008880,0.023680,-0.020700),(-0.017740,0.024370,-0.018460))
f: ((-0.012840,0.044590,-0.017450),(-0.004850,0.043280,-0.019430),(-0.008880,0.023680,-0.020700))
f: ((0.000520,0.023020,-0.019370),(-0.008880,0.023680,-0.020700),(-0.004850,0.043280,-0.019430))
f: ((0.000520,0.023020,-0.019370),(-0.004850,0.043280,-0.019430),(0.003670,0.042040,-0.018320))
f: ((0.000520,0.023020,-0.019370),(0.003670,0.042040,-0.018320),(0.005230,0.022730,-0.016420))
f: ((0.007960,0.041350,-0.015790),(0.005230,0.022730,-0.016420),(0.003670,0.042040,-0.018320))
f: ((0.007960,0.041350,-0.015790),(0.011630,0.056690,-0.014010),(0.010110,0.041020,-0.010600))
f: ((0.013540,0.056170,-0.010020),(0.010110,0.041020,-0.010600),(0.011630,0.056690,-0.014010))
f: ((0.013540,0.056170,-0.010020),(0.012040,0.040940,-0.001020),(0.010110,0.041020,-0.010600))
f: ((0.013540,0.056170,-0.010020),(0.015440,0.056070,-0.003050),(0.012040,0.040940,-0.001020))
f: ((0.011050,0.041110,0.008090),(0.012040,0.040940,-0.001020),(0.015440,0.056070,-0.003050))
f: ((0.011050,0.041110,0.008090),(0.015440,0.056070,-0.003050),(0.015290,0.056330,0.003690))
f: ((0.011050,0.041110,0.008090),(0.015290,0.056330,0.003690),(0.009610,0.040950,0.012540))
f: ((0.014840,0.056140,0.007280),(0.009610,0.040950,0.012540),(0.015290,0.056330,0.003690))
f: ((0.009610,0.040950,0.012540),(0.014840,0.056140,0.007280),(0.005930,0.041130,0.014660))
f: ((0.012440,0.056350,0.009410),(0.005930,0.041130,0.014660),(0.014840,0.056140,0.007280))
f: ((0.012440,0.056350,0.009410),(-0.003290,0.042470,0.015530),(0.005930,0.041130,0.014660))
f: ((0.012440,0.056350,0.009410),(0.004700,0.058050,0.011110),(-0.003290,0.042470,0.015530))
f: ((-0.012530,0.044250,0.013250),(-0.003290,0.042470,0.015530),(0.004700,0.058050,0.011110))
f: ((-0.012530,0.044250,0.013250),(0.004700,0.058050,0.011110),(-0.003890,0.060420,0.010140))
f: ((-0.012530,0.044250,0.013250),(-0.003890,0.060420,0.010140),(-0.016240,0.045290,0.011500))
f: ((-0.007550,0.061840,0.009010),(-0.016240,0.045290,0.011500),(-0.003890,0.060420,0.010140))
f: ((-0.016240,0.045290,0.011500),(-0.007550,0.061840,0.009010),(-0.017950,0.045990,0.007750))
f: ((-0.009430,0.062820,0.005840),(-0.017950,0.045990,0.007750),(-0.007550,0.061840,0.009010))
f: ((-0.009430,0.062820,0.005840),(-0.019560,0.046450,-0.002410),(-0.017950,0.045990,0.007750))
f: ((-0.009430,0.062820,0.005840),(-0.011150,0.063540,-0.002880),(-0.019560,0.046450,-0.002410))
f: ((-0.018250,0.046040,-0.012390),(-0.019560,0.046450,-0.002410),(-0.011150,0.063540,-0.002880))
f: ((-0.018250,0.046040,-0.012390),(-0.011150,0.063540,-0.002880),(-0.010170,0.063050,-0.011360))
f: ((-0.018250,0.046040,-0.012390),(-0.010170,0.063050,-0.011360),(-0.016480,0.045460,-0.015930))
f: ((-0.008690,0.062200,-0.014180),(-0.016480,0.045460,-0.015930),(-0.010170,0.063050,-0.011360))
f: ((-0.016480,0.045460,-0.015930),(-0.008690,0.062200,-0.014180),(-0.012840,0.044590,-0.017450))
f: ((-0.005610,0.060980,-0.015290),(-0.012840,0.044590,-0.017450),(-0.008690,0.062200,-0.014180))
f: ((-0.005610,0.060980,-0.015290),(-0.004850,0.043280,-0.019430),(-0.012840,0.044590,-0.017450))
f: ((-0.005610,0.060980,-0.015290),(0.001030,0.059280,-0.016850),(-0.004850,0.043280,-0.019430))
f: ((0.003670,0.042040,-0.018320),(-0.004850,0.043280,-0.019430),(0.001030,0.059280,-0.016850))
f: ((0.003670,0.042040,-0.018320),(0.001030,0.059280,-0.016850),(0.008070,0.057690,-0.016000))
f: ((0.003670,0.042040,-0.018320),(0.008070,0.057690,-0.016000),(0.007960,0.041350,-0.015790))
f: ((0.011630,0.056690,-0.014010),(0.007960,0.041350,-0.015790),(0.008070,0.057690,-0.016000))
f: ((0.011630,0.056690,-0.014010),(0.015240,0.069770,-0.011200),(0.013540,0.056170,-0.010020))
f: ((0.016680,0.069180,-0.008300),(0.013540,0.056170,-0.010020),(0.015240,0.069770,-0.011200))
f: ((0.016680,0.069180,-0.008300),(0.015440,0.056070,-0.003050),(0.013540,0.056170,-0.010020))
f: ((0.016680,0.069180,-0.008300),(0.018370,0.069000,-0.003610),(0.015440,0.056070,-0.003050))
f: ((0.015290,0.056330,0.003690),(0.015440,0.056070,-0.003050),(0.018370,0.069000,-0.003610))
f: ((0.015290,0.056330,0.003690),(0.018370,0.069000,-0.003610),(0.018700,0.069180,0.000960))
f: ((0.015290,0.056330,0.003690),(0.018700,0.069180,0.000960),(0.014840,0.056140,0.007280))
f: ((0.018660,0.068990,0.003620),(0.014840,0.056140,0.007280),(0.018700,0.069180,0.000960))
f: ((0.014840,0.056140,0.007280),(0.018660,0.068990,0.003620),(0.012440,0.056350,0.009410))
f: ((0.017080,0.069180,0.005390),(0.012440,0.056350,0.009410),(0.018660,0.068990,0.003620))
f: ((0.017080,0.069180,0.005390),(0.004700,0.058050,0.011110),(0.012440,0.056350,0.009410))
f: ((0.017080,0.069180,0.005390),(0.011160,0.070870,0.007210),(0.004700,0.058050,0.011110))
f: ((-0.003890,0.060420,0.010140),(0.004700,0.058050,0.011110),(0.011160,0.070870,0.007210))
f: ((-0.003890,0.060420,0.010140),(0.011160,0.070870,0.007210),(0.004160,0.073270,0.007000))
f: ((-0.003890,0.060420,0.010140),(0.004160,0.073270,0.007000),(-0.007550,0.061840,0.009010))
f: ((0.001010,0.074710,0.006290),(-0.007550,0.061840,0.009010),(0.004160,0.073270,0.007000))
f: ((-0.007550,0.061840,0.009010),(0.001010,0.074710,0.006290),(-0.009430,0.062820,0.005840))
f: ((-0.000690,0.075710,0.003780),(-0.009430,0.062820,0.005840),(0.001010,0.074710,0.006290))
f: ((-0.000690,0.075710,0.003780),(-0.011150,0.063540,-0.002880),(-0.009430,0.062820,0.005840))
f: ((-0.000690,0.075710,0.003780),(-0.002210,0.076510,-0.003010),(-0.011150,0.063540,-0.002880))
f: ((-0.010170,0.063050,-0.011360),(-0.011150,0.063540,-0.002880),(-0.002210,0.076510,-0.003010))
f: ((-0.010170,0.063050,-0.011360),(-0.002210,0.076510,-0.003010),(-0.001500,0.076120,-0.009510))
f: ((-0.010170,0.063050,-0.011360),(-0.001500,0.076120,-0.009510),(-0.008690,0.062200,-0.014180))
f: ((-0.000310,0.075300,-0.011600),(-0.008690,0.062200,-0.014180),(-0.001500,0.076120,-0.009510))
f: ((-0.008690,0.062200,-0.014180),(-0.000310,0.075300,-0.011600),(-0.005610,0.060980,-0.015290))
f: ((0.002140,0.074080,-0.012330),(-0.005610,0.060980,-0.015290),(-0.000310,0.075300,-0.011600))
f: ((0.002140,0.074080,-0.012330),(0.001030,0.059280,-0.016850),(-0.005610,0.060980,-0.015290))
f: ((0.002140,0.074080,-0.012330),(0.007280,0.072410,-0.013420),(0.001030,0.059280,-0.016850))
f: ((0.008070,0.057690,-0.016000),(0.001030,0.059280,-0.016850),(0.007280,0.072410,-0.013420))
f: ((0.008070,0.057690,-0.016000),(0.007280,0.072410,-0.013420),(0.012640,0.070820,-0.012730))
f: ((0.008070,0.057690,-0.016000),(0.012640,0.070820,-0.012730),(0.011630,0.056690,-0.014010))
f: ((0.015240,0.069770,-0.011200),(0.011630,0.056690,-0.014010),(0.012640,0.070820,-0.012730))
f: ((0.018310,0.079840,-0.007770),(0.015240,0.069770,-0.011200),(0.016750,0.080640,-0.009000))
f: ((0.012640,0.070820,-0.012730),(0.016750,0.080640,-0.009000),(0.015240,0.069770,-0.011200))
f: ((0.012640,0.070820,-0.012730),(0.013050,0.081870,-0.009640),(0.016750,0.080640,-0.009000))
f: ((0.012640,0.070820,-0.012730),(0.007280,0.072410,-0.013420),(0.013050,0.081870,-0.009640))
f: ((0.009320,0.083120,-0.009000),(0.013050,0.081870,-0.009640),(0.007280,0.072410,-0.013420))
f: ((0.009320,0.083120,-0.009000),(0.007280,0.072410,-0.013420),(0.002140,0.074080,-0.012330))
f: ((0.009320,0.083120,-0.009000),(0.002140,0.074080,-0.012330),(0.007500,0.084000,-0.008550))
f: ((-0.000310,0.075300,-0.011600),(0.007500,0.084000,-0.008550),(0.002140,0.074080,-0.012330))
f: ((0.015240,0.069770,-0.011200),(0.018310,0.079840,-0.007770),(0.016680,0.069180,-0.008300))
f: ((0.019110,0.079370,-0.005700),(0.016680,0.069180,-0.008300),(0.018310,0.079840,-0.007770))
f: ((0.019110,0.079370,-0.005700),(0.018370,0.069000,-0.003610),(0.016680,0.069180,-0.008300))
f: ((0.019110,0.079370,-0.005700),(0.020460,0.079130,-0.002680),(0.018370,0.069000,-0.003610))
f: ((0.018700,0.069180,0.000960),(0.018370,0.069000,-0.003610),(0.020460,0.079130,-0.002680))
f: ((0.018700,0.069180,0.000960),(0.020460,0.079130,-0.002680),(0.020870,0.079180,0.000190))
f: ((0.018700,0.069180,0.000960),(0.020870,0.079180,0.000190),(0.018660,0.068990,0.003620))
f: ((0.020660,0.079000,0.001940),(0.018660,0.068990,0.003620),(0.020870,0.079180,0.000190))
f: ((0.018660,0.068990,0.003620),(0.020660,0.079000,0.001940),(0.017080,0.069180,0.005390))
f: ((0.019300,0.079160,0.003110),(0.017080,0.069180,0.005390),(0.020660,0.079000,0.001940))
f: ((0.019300,0.079160,0.003110),(0.011160,0.070870,0.007210),(0.017080,0.069180,0.005390))
f: ((0.019300,0.079160,0.003110),(0.015250,0.080440,0.004370),(0.011160,0.070870,0.007210))
f: ((0.004160,0.073270,0.007000),(0.011160,0.070870,0.007210),(0.015250,0.080440,0.004370))
f: ((0.004160,0.073270,0.007000),(0.015250,0.080440,0.004370),(0.010530,0.082260,0.004240))
f: ((0.004160,0.073270,0.007000),(0.010530,0.082260,0.004240),(0.001010,0.074710,0.006290))
f: ((0.008280,0.083370,0.003660),(0.001010,0.074710,0.006290),(0.010530,0.082260,0.004240))
